DATE,2013-PRECIPITATION,2013-TMAX,2013-TMIN
GHCND:USC00044500|0926,0,239,111
GHCND:USC00044500|0927,0,256,94
GHCND:USC00044500|0928,0,283,83
GHCND:USC00044500|0929,0,272,117
GHCND:USC00044500|0930,3,233,156
GHCND:USC00044500|1001,0,239,128
GHCND:USC00044500|1002,0,233,94
GHCND:USC00044500|1003,0,233,122
GHCND:USC00044500|1004,0,261,178
GHCND:USC00044500|1005,0,272,128
GHCND:USC00044500|1006,0,283,89
GHCND:USC00044500|1007,0,283,106
GHCND:USC00044500|1008,0,283,78
GHCND:USC00044500|1009,0,244,94
GHCND:USC00044500|1010,0,217,89
GHCND:USC00044500|1011,0,194,50
GHCND:USC00044500|1012,0,206,56
GHCND:USC00044500|1013,0,233,83
GHCND:USC00044500|1014,0,250,67
GHCND:USC00044500|1015,0,261,78
GHCND:USC00044500|1016,0,267,78
GHCND:USC00044500|1017,0,278,78
GHCND:USC00044500|1018,0,272,72
GHCND:USC00044500|1019,0,278,72
GHCND:USC00044500|1020,0,272,56
GHCND:USC00044500|1021,0,228,61
GHCND:USC00044500|1022,0,222,67
GHCND:USC00044500|1023,0,206,61
GHCND:USC00044500|1024,0,194,61
GHCND:USC00044500|1025,0,194,67
GHCND:USC00044500|1026,0,250,56
GHCND:USC00044500|1027,0,250,56
GHCND:USC00044500|1028,0,172,100
GHCND:USC00044500|1029,0,178,106
GHCND:USC00044500|1030,0,189,39
GHCND:USC00044500|1031,0,222,50
GHCND:USC00044500|1101,0,228,72
GHCND:USC00044500|1102,0,222,72
GHCND:USC00044500|1103,0,200,94
GHCND:USC00044500|1104,0,217,67
GHCND:USC00044500|1105,0,217,67
GHCND:USC00044500|1106,0,206,78
GHCND:USC00044500|1107,0,228,100
GHCND:USC00044500|1108,0,222,72
GHCND:USC00044500|1109,0,217,44
GHCND:USC00044500|1110,0,194,56
GHCND:USC00044500|1111,0,183,50
GHCND:USC00044500|1112,0,206,117
GHCND:USC00044500|1113,0,233,83
GHCND:USC00044500|1114,0,217,67
GHCND:USC00044500|1115,0,189,61
GHCND:USC00044500|1116,0,178,0
GHCND:USC00044500|1117,0,156,61
GHCND:USC00044500|1118,0,144,39
GHCND:USC00044500|1119,64,133,94
GHCND:USC00044500|1120,262,150,122
GHCND:USC00044500|1121,0,161,78
GHCND:USC00044500|1122,0,217,94
GHCND:USC00044500|1123,0,217,50
GHCND:USC00044500|1124,0,167,11
GHCND:USC00044500|1125,0,156,33
GHCND:USC00044500|1126,0,156,56
GHCND:USC00044500|1127,0,161,67
GHCND:USC00044500|1128,0,200,67
GHCND:USC00044500|1129,0,189,33
GHCND:USC00044500|1130,0,189,56
GHCND:USC00044500|1201,0,189,50
GHCND:USC00044500|1202,0,183,50
GHCND:USC00044500|1203,0,144,89
GHCND:USC00044500|1204,0,111,0
GHCND:USC00044500|1205,0,94,-33
GHCND:USC00044500|1206,0,94,-22
GHCND:USC00044500|1207,213,94,28
GHCND:USC00044500|1208,0,67,-22
GHCND:USC00044500|1209,0,78,-39
GHCND:USC00044500|1210,0,100,-22
GHCND:USC00044500|1211,0,117,-6
GHCND:USC00044500|1212,0,139,28
GHCND:USC00044500|1213,0,133,11
GHCND:USC00044500|1214,0,144,11
GHCND:USC00044500|1215,0,167,33
GHCND:USC00044500|1216,0,178,61
GHCND:USC00044500|1217,0,172,72
GHCND:USC00044500|1218,0,161,50
GHCND:USC00044500|1219,0,161,78
GHCND:USC00044500|1220,0,156,6
GHCND:USC00044500|1221,0,172,78
GHCND:USC00044500|1222,0,167,44
GHCND:USC00044500|1223,0,167,44
GHCND:USC00044500|1224,0,194,44
GHCND:USC00044500|1225,0,172,44
GHCND:USC00044500|1226,0,183,61
GHCND:USC00044500|1227,0,167,56
GHCND:USC00044500|1228,0,167,17
GHCND:USC00044500|1229,0,167,50
GHCND:USC00044500|1230,0,167,50
GHCND:USC00044500|1231,0,156,28
GHCND:USC00040924|0101,0,172,-11
GHCND:USC00040924|0108,0,200,-28
GHCND:USC00040924|0109,0,261,50
GHCND:USC00040924|0110,0,239,67
GHCND:USC00040924|0111,0,189,11
GHCND:USC00040924|0112,0,161,17
GHCND:USC00040924|0114,0,144,-6
GHCND:USC00040924|0115,0,100,-11
GHCND:USC00040924|0116,0,150,6
GHCND:USC00040924|0117,0,200,33
GHCND:USC00040924|0118,0,222,39
GHCND:USC00040924|0120,0,244,22
GHCND:USC00040924|0122,0,267,28
GHCND:USC00040924|0123,0,272,61
GHCND:USC00040924|0125,0,233,100
GHCND:USC00040924|0126,178,222,111
GHCND:USC00040924|0127,25,194,122
GHCND:USC00040924|0129,0,222,33
GHCND:USC00040924|0203,3,256,139
GHCND:USC00040924|0209,0,200,44
GHCND:USC00040924|0210,0,211,33
GHCND:USC00040924|0211,0,200,28
GHCND:USC00040924|0212,0,194,11
GHCND:USC00040924|0213,0,144,11
GHCND:USC00040924|0215,0,267,33
GHCND:USC00040924|0220,10,289,44
GHCND:USC00040924|0221,0,161,17
GHCND:USC00040924|0222,0,183,-17
GHCND:USC00040924|0223,0,222,22
GHCND:USC00040924|0224,0,239,44
GHCND:USC00040924|0227,0,228,28
GHCND:USC00040924|0228,0,228,17
GHCND:USC00040924|0301,0,267,72
GHCND:USC00040924|0302,0,300,67
GHCND:USC00040924|0303,0,306,100
GHCND:USC00040924|0305,0,289,89
GHCND:USC00040924|0307,0,283,72
GHCND:USC00040924|0310,0,228,61
GHCND:USC00040924|0312,0,300,61
GHCND:USC00040924|0313,0,328,111
GHCND:USC00040924|0315,0,361,139
GHCND:USC00040924|0316,0,367,150
GHCND:USC00040924|0319,0,350,128
GHCND:USC00040924|0320,0,328,122
GHCND:USC00040924|0324,0,333,78
GHCND:USC00040924|0325,0,306,72
GHCND:USC00040924|0327,0,333,128
GHCND:USC00040924|0328,0,333,133
GHCND:USC00040924|0329,0,322,128
GHCND:USC00040924|0330,0,333,167
GHCND:USC00040924|0401,0,344,122
GHCND:USC00040924|0402,0,306,156
GHCND:USC00040924|0403,0,317,122
GHCND:USC00040924|0404,0,356,139
GHCND:USC00040924|0405,0,344,144
GHCND:USC00040924|0408,0,339,117
GHCND:USC00040924|0409,0,272,144
GHCND:USC00040924|0412,0,339,122
GHCND:USC00040924|0413,0,339,122
GHCND:USC00040924|0414,0,350,167
GHCND:USC00040924|0416,0,333,106
GHCND:USC00040924|0419,0,267,83
GHCND:USC00040924|0421,0,367,100
GHCND:USC00040924|0423,0,367,117
GHCND:USC00040924|0424,0,378,128
GHCND:USC00040924|0426,0,367,144
GHCND:USC00040924|0427,0,367,144
GHCND:USC00040924|0428,0,394,156
GHCND:USC00040924|0503,0,367,156
GHCND:USC00040924|0504,0,350,144
GHCND:USC00040924|0506,0,378,172
GHCND:USC00040924|0508,0,300,139
GHCND:USC00040924|0511,0,367,144
GHCND:USC00040924|0512,0,394,167
GHCND:USC00040924|0519,0,406,161
GHCND:USC00040924|0520,0,378,161
GHCND:USC00040924|0521,0,383,161
GHCND:USC00040924|0522,0,400,206
GHCND:USC00040924|0523,0,394,178
GHCND:USC00040924|0524,0,361,161
GHCND:USC00040924|0525,0,367,189
GHCND:USC00040924|0526,0,378,189
GHCND:USC00040924|0527,0,367,200
GHCND:USC00040924|0528,0,372,189
GHCND:USC00040924|0529,0,378,211
GHCND:USC00040924|0530,0,400,222
GHCND:USC00040924|0531,0,389,178
GHCND:USC00040924|0601,0,406,167
GHCND:USC00040924|0609,0,417,211
GHCND:USC00040924|0610,0,406,211
GHCND:USC00040924|0612,0,433,222
GHCND:USC00040924|0613,0,433,233
GHCND:USC00040924|0614,0,428,233
GHCND:USC00040924|0616,0,411,200
GHCND:USC00040924|0617,0,428,200
GHCND:USC00040924|0618,0,433,222
GHCND:USC00040924|0619,0,428,217
GHCND:USC00040924|0620,0,417,200
GHCND:USC00040924|0622,0,417,217
GHCND:USC00040924|0623,0,406,211
GHCND:USC00040924|0624,0,417,217
GHCND:USC00040924|0625,0,394,217
GHCND:USC00040924|0626,0,406,239
GHCND:USC00040924|0627,0,428,233
GHCND:USC00040924|0628,0,450,267
GHCND:USC00040924|0629,0,489,278
GHCND:USC00040924|0630,0,489,278
GHCND:USC00040924|0701,0,467,294
GHCND:USC00040924|0702,0,461,294
GHCND:USC00040924|0703,0,444,306
GHCND:USC00040924|0704,0,456,294
GHCND:USC00040924|0705,0,439,289
GHCND:USC00040924|0706,0,394,250
GHCND:USC00040924|0707,0,433,256
GHCND:USC00040924|0708,0,439,283
GHCND:USC00040924|0710,0,472,283
GHCND:USC00040924|0711,56,400,239
GHCND:USC00040924|0712,13,361,239
GHCND:USC00040924|0713,0,417,278
GHCND:USC00040924|0714,0,433,294
GHCND:USC00040924|0716,0,450,278
GHCND:USC00040924|0717,0,433,283
GHCND:USC00040924|0720,86,400,250
GHCND:USC00040924|0722,89,322,244
GHCND:USC00040924|0723,0,389,239
GHCND:USC00040924|0724,0,417,267
GHCND:USC00040924|0725,0,439,294
GHCND:USC00040924|0731,0,439,239
GHCND:USC00040924|0801,0,450,267
GHCND:USC00040924|0804,0,444,233
GHCND:USC00040924|0805,0,433,244
GHCND:USC00040924|0809,0,433,211
GHCND:USC00040924|0810,0,422,222
GHCND:USC00040924|0811,0,411,211
GHCND:USC00040924|0813,0,428,250
GHCND:USC00040924|0814,0,433,244
GHCND:USC00040924|0815,0,444,294
GHCND:USC00040924|0816,0,450,289
GHCND:USC00040924|0817,0,450,267
GHCND:USC00040924|0825,18,361,239
GHCND:USC00040924|0826,38,317,228
GHCND:USC00040924|0827,0,350,228
GHCND:USC00040924|0828,0,406,267
GHCND:USC00040924|0829,0,428,272
GHCND:USC00040924|0830,53,389,261
GHCND:USC00040924|0831,0,378,283
GHCND:USC00040924|0903,36,450,244
GHCND:USC00040924|0905,0,428,244
GHCND:USC00040924|0906,0,444,267
GHCND:USC00040924|0907,79,400,278
GHCND:USC00040924|0910,51,389,244
GHCND:USC00040924|0911,0,333,233
GHCND:USC00040924|0912,0,383,239
GHCND:USC00040924|0916,0,439,228
GHCND:USC00040924|0917,0,439,233
GHCND:USC00040924|0920,0,411,183
GHCND:USC00040924|0921,0,411,211
GHCND:USC00040924|0922,0,394,200
GHCND:USC00040924|0924,0,378,150
GHCND:USC00040924|0925,0,383,206
GHCND:USC00040924|0926,0,367,156
GHCND:USC00040924|0927,0,317,150
GHCND:USC00040924|0928,0,311,128
GHCND:USC00040924|0929,0,333,117
GHCND:USC00040924|0930,0,339,133
GHCND:USC00040924|1001,0,378,150
GHCND:USC00040924|1002,0,372,172
GHCND:USC00040924|1003,0,367,194
GHCND:USC00040924|1004,0,350,183
GHCND:USC00040924|1005,0,294,156
GHCND:USC00040924|1006,0,294,133
GHCND:USC00040924|1007,0,350,111
GHCND:USC00040924|1008,0,333,122
GHCND:USC00040924|1009,0,350,172
GHCND:USC00040924|1010,3,244,111
GHCND:USC00040924|1011,0,267,94
GHCND:USC00040924|1012,0,306,139
GHCND:USC00040924|1013,0,317,122
GHCND:USC00040924|1014,0,317,117
GHCND:USC00040924|1015,0,322,100
GHCND:USC00040924|1016,0,317,128
GHCND:USC00040924|1018,0,317,83
GHCND:USC00040924|1019,0,344,100
GHCND:USC00040924|1020,0,350,94
GHCND:USC00040924|1021,0,344,94
GHCND:USC00040924|1024,0,328,106
GHCND:USC00040924|1026,0,350,100
GHCND:USC00040924|1028,0,356,117
GHCND:USC00040924|1029,0,272,106
GHCND:USC00040924|1101,0,289,61
GHCND:USC00040924|1102,0,306,72
GHCND:USC00040924|1103,0,311,89
GHCND:USC00040924|1104,0,300,78
GHCND:USC00040924|1107,0,278,72
GHCND:USC00040924|1108,0,311,72
GHCND:USC00040924|1116,0,339,83
GHCND:USC00040924|1122,127,278,94
GHCND:USC00040924|1123,97,122,100
GHCND:USC00040924|1124,10,156,94
GHCND:USC00040924|1125,0,206,56
GHCND:USC00040924|1126,0,217,61
GHCND:USC00040924|1127,0,233,100
GHCND:USC00040924|1128,0,250,61
GHCND:USC00040924|1129,0,250,61
GHCND:USC00040924|1130,0,244,61
GHCND:USC00040924|1202,0,261,50
GHCND:USC00040924|1204,0,250,50
GHCND:USC00040924|1205,0,150,50
GHCND:USC00040924|1206,0,161,0
GHCND:USC00040924|1207,0,172,6
GHCND:USC00040924|1208,0,178,39
GHCND:USC00040924|1209,0,139,6
GHCND:USC00040924|1210,0,128,-17
GHCND:USC00040924|1212,0,183,11
GHCND:USC00040924|1213,0,194,11
GHCND:USC00040924|1214,0,217,33
GHCND:USC00040924|1217,0,267,72
GHCND:USC00040924|1218,0,261,67
GHCND:USC00040924|1220,0,222,67
GHCND:USC00040924|1221,0,206,28
GHCND:USC00040924|1222,0,222,28
GHCND:USC00040924|1224,0,256,11
GHCND:USC00040924|1225,0,256,72
GHCND:USC00040924|1226,0,250,39
GHCND:USC00040924|1227,0,250,22
GHCND:USC00040924|1229,0,211,22
GHCND:USC00040924|1231,0,222,0
