STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,YTD_PRECIP_NORM,YTD2013_PRECIP,PRECIP2013_DIFF,YTD2014_PRECIP,PRECIP2014_DIFF,YTD2015_PRECIP,PRECIP2015_DIFF
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0822,2106,2366,260,3682,1576,1494,-612
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0823,2107,2366,259,3682,1575,1494,-613
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0824,2107,2366,259,3682,1575,1494,-613
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0825,2108,2366,258,3682,1574,1494,-614
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0826,2109,2366,257,3682,1573,1494,-615
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0827,2110,2366,256,3682,1572,1494,-616
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0828,2110,2366,256,3682,1572,1494,-616
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0829,2111,2366,255,3682,1571,1494,-617
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0830,2112,2366,254,3682,1570,1494,-618
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0831,2113,2366,253,3682,1569,1494,-619
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0901,2114,2366,252,3682,1568,1494,-620
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0902,2115,2366,251,3682,1567,1494,-621
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0903,2117,2366,249,3682,1565,1494,-623
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0904,2119,2366,247,3682,1563,1494,-625
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0905,2121,2366,245,3682,1561,1494,-627
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0906,2123,2366,243,3682,1559,1494,-629
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0907,2125,2366,241,3682,1557,1494,-631
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0908,2127,2366,239,3682,1555,1494,-633
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0909,2128,2366,238,3682,1554,1494,-634
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0910,2130,2366,236,3682,1552,1494,-636
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0911,2133,2366,233,3682,1549,1494,-639
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0912,2135,2366,231,3682,1547,1494,-641
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0913,2137,2366,229,3682,1545,1494,-643
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0914,2139,2366,227,3682,1543,1494,-645
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0915,2141,2366,225,3682,1541,1494,-647
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0916,2143,2366,223,3682,1539,1494,-649
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0917,2145,2366,221,3682,1537,1494,-651
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0918,2147,2366,219,3682,1535,1494,-653
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0919,2149,2366,217,3682,1533,1494,-655
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0920,2151,2391,240,3682,1531,1494,-657
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0921,2153,2701,548,3682,1529,1494,-659
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0922,2155,2701,546,3682,1527,1494,-661
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0923,2157,2701,544,3682,1525,1494,-663
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0924,2160,2701,541,3880,1720,1494,-666
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0925,2162,2711,549,4502,2340,1494,-668
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0926,2165,2711,546,4502,2337,1494,-671
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0927,2168,2711,543,4502,2334,1494,-674
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0928,2171,2711,540,4502,2331,1494,-677
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0929,2174,2711,537,4502,2328,1494,-680
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,0930,2177,2719,542,4502,2325,1494,-683
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1001,2180,2719,539,4502,2322,1494,-686
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1002,2183,2719,536,4502,2319,1494,-689
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1003,2186,2719,533,4502,2316,1494,-692
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1004,2189,2719,530,4502,2313,1494,-695
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1005,2192,2719,527,4502,2310,1494,-698
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1006,2196,2719,523,4502,2306,1494,-702
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1007,2200,2719,519,4502,2302,1494,-706
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1008,2204,2719,515,4502,2298,1494,-710
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1009,2208,2719,511,4502,2294,1494,-714
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1010,2213,2719,506,4502,2289,1494,-719
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1011,2218,2719,501,4502,2284,1494,-724
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1012,2224,2722,498,4502,2278,1494,-730
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1013,2230,2722,492,4502,2272,1494,-736
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1014,2236,2722,486,4505,2269,1494,-742
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1015,2243,2722,479,4528,2285,1494,-749
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1016,2250,2722,472,4528,2278,1494,-756
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1017,2258,2722,464,4528,2270,1494,-764
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1018,2265,2722,457,4528,2263,1494,-771
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1019,2273,2722,449,4528,2255,1494,-779
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1020,2281,2722,441,4584,2303,1494,-787
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1021,2290,2722,432,4584,2294,1494,-796
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1022,2298,2722,424,4589,2291,1494,-804
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1023,2306,2722,416,4698,2392,1494,-812
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1024,2315,2722,407,4698,2383,1494,-821
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1025,2324,2722,398,4962,2638,1494,-830
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1026,2334,2722,388,4962,2628,1494,-840
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1027,2344,2722,378,4962,2618,1494,-850
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1028,2354,2722,368,4962,2608,1494,-860
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1029,2365,2722,357,4962,2597,1494,-871
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1030,2376,2722,346,4962,2586,1494,-882
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1031,2387,2722,335,5048,2661,1494,-893
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1101,2399,2722,323,5048,2649,1494,-905
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1102,2411,2722,311,5048,2637,1494,-917
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1103,2424,2722,298,5048,2624,1494,-930
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1104,2436,2722,286,5048,2612,1494,-942
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1105,2448,2722,274,5048,2600,1494,-954
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1106,2461,2722,261,5048,2587,1494,-967
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1107,2473,2722,249,5048,2575,1494,-979
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1108,2486,2722,236,5048,2562,1494,-992
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1109,2498,2722,224,5048,2550,1494,-1004
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1110,2511,2722,211,5048,2537,1494,-1017
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1111,2525,2722,197,5048,2523,1494,-1031
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1112,2538,2722,184,5053,2515,1494,-1044
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1113,2551,2722,171,5089,2538,1494,-1057
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1114,2564,2722,158,5089,2525,1494,-1070
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1115,2577,2722,145,5089,2512,1494,-1083
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1116,2592,2722,130,5089,2497,1494,-1098
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1117,2607,2722,115,5089,2482,1494,-1113
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1118,2622,2758,136,5089,2467,1494,-1128
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1119,2637,3088,451,5249,2612,1494,-1143
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1120,2653,3159,506,5318,2665,1494,-1159
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1121,2669,3159,490,5455,2786,1494,-1175
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1122,2686,3159,473,5696,3010,1494,-1192
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1123,2703,3159,456,5696,2993,1494,-1209
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1124,2721,3159,438,5696,2975,1494,-1227
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1125,2738,3159,421,5696,2958,1494,-1244
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1126,2756,3159,403,5696,2940,1494,-1262
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1127,2775,3159,384,5696,2921,1494,-1281
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1128,2793,3159,366,5808,3015,1494,-1299
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1129,2814,3159,345,5889,3075,1494,-1320
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1130,2835,3159,324,5991,3156,1494,-1341
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1201,2853,3159,306,6011,3158,1494,-1359
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1202,2871,3159,288,6097,3226,1494,-1377
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1203,2889,3159,270,6450,3561,1494,-1395
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1204,2908,3159,251,6562,3654,1494,-1414
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1205,2926,3159,233,6671,3745,1494,-1432
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1206,2945,3256,311,6674,3729,1494,-1451
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1207,2964,3256,292,6677,3713,1494,-1470
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1208,2982,3256,274,6715,3733,1494,-1488
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1209,3001,3256,255,6720,3719,1494,-1507
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1210,3019,3256,237,7017,3998,1494,-1525
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1211,3037,3256,219,7568,4531,1494,-1543
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1212,3056,3256,200,7609,4553,1494,-1562
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1213,3076,3256,180,7609,4533,1494,-1582
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1214,3096,3256,160,7609,4513,1494,-1602
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1215,3117,3256,139,7881,4764,1494,-1623
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1216,3138,3256,118,8026,4888,1494,-1644
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1217,3159,3256,97,8196,5037,1494,-1665
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1218,3181,3256,75,8303,5122,1494,-1687
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1219,3202,3256,54,8468,5266,1494,-1708
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1220,3224,3256,32,8585,5361,1494,-1730
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1221,3246,3256,10,8593,5347,1494,-1752
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1222,3267,3256,-11,8593,5326,1494,-1773
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1223,3288,3256,-32,8593,5305,1494,-1794
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1224,3310,3256,-54,8626,5316,1494,-1816
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1225,3332,3256,-76,8626,5294,1494,-1838
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1226,3354,3256,-98,8626,5272,1494,-1860
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1227,3376,3256,-120,8626,5250,1494,-1882
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1228,3398,3256,-142,8626,5228,1494,-1904
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1229,3419,3256,-163,8631,5212,1494,-1925
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1230,3440,3256,-184,8631,5191,1494,-1946
REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861,1231,3462,3256,-206,8631,5169,1494,-1968
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0101,35,0,-35,0,-35,0,-35
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0102,69,0,-69,0,-69,0,-69
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0103,102,0,-102,0,-102,0,-102
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0104,133,0,-133,0,-133,0,-133
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0105,163,43,-120,0,-163,0,-163
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0106,192,89,-103,0,-192,0,-192
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0107,222,89,-133,0,-222,0,-222
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0108,251,89,-162,0,-251,0,-251
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0109,281,99,-182,0,-281,0,-281
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0110,311,99,-212,0,-311,0,-311
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0111,340,99,-241,0,-340,0,-340
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0112,366,99,-267,0,-366,0,-366
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0113,391,99,-292,0,-391,0,-391
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0114,414,99,-315,0,-414,0,-414
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0115,436,99,-337,0,-436,0,-436
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0116,455,99,-356,0,-455,23,-432
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0117,472,99,-373,0,-472,23,-449
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0118,489,99,-390,0,-489,23,-466
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0119,507,99,-408,0,-507,23,-484
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0120,524,99,-425,0,-524,23,-501
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0121,541,99,-442,0,-541,23,-518
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0122,556,99,-457,0,-556,23,-533
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0123,569,157,-412,0,-569,23,-546
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0124,582,172,-410,0,-582,23,-559
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0125,593,175,-418,0,-593,23,-570
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0126,604,175,-429,0,-604,23,-581
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0127,615,175,-440,0,-615,23,-592
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0128,626,175,-451,0,-626,23,-603
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0129,637,175,-462,94,-543,23,-614
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0130,650,175,-475,94,-556,23,-627
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0131,662,175,-487,94,-568,23,-639
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0201,674,175,-499,94,-580,23,-651
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0202,689,175,-514,94,-595,23,-666
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0203,705,175,-530,94,-611,23,-682
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0204,722,175,-547,94,-628,23,-699
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0205,741,175,-566,99,-642,23,-718
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0206,759,175,-584,188,-571,368,-391
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0207,778,213,-565,353,-425,368,-410
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0208,797,213,-584,681,-116,612,-185
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0209,815,213,-602,869,54,653,-162
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0210,833,213,-620,1039,206,653,-180
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0211,852,213,-639,1039,187,653,-199
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0212,870,213,-657,1039,169,653,-217
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0213,889,213,-676,1039,150,653,-236
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0214,908,213,-695,1039,131,653,-255
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0215,929,213,-716,1042,113,653,-276
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0216,951,213,-738,1042,91,653,-298
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0217,972,213,-759,1042,70,653,-319
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0218,994,213,-781,1042,48,653,-341
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0219,1015,320,-695,1045,30,653,-362
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0220,1037,320,-717,1045,8,653,-384
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0221,1059,320,-739,1045,-14,653,-406
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0222,1080,320,-760,1045,-35,653,-427
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0223,1102,320,-782,1045,-57,653,-449
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0224,1123,320,-803,1045,-78,653,-470
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0225,1144,320,-824,1045,-99,653,-491
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0226,1164,320,-844,1352,188,653,-511
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0227,1184,320,-864,1355,171,661,-523
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0228,1204,320,-884,1670,466,661,-543
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0301,1229,320,-909,1678,449,661,-568
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0302,1253,320,-933,1693,440,661,-592
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0303,1274,343,-931,1947,673,661,-613
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0304,1293,343,-950,1977,684,661,-632
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0305,1312,412,-900,2145,833,661,-651
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0306,1329,463,-866,2145,816,661,-668
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0307,1346,463,-883,2145,799,661,-685
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0308,1362,463,-899,2145,783,661,-701
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0309,1379,463,-916,2148,769,661,-718
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0310,1395,463,-932,2372,977,661,-734
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0311,1411,463,-948,2372,961,684,-727
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0312,1426,463,-963,2372,946,684,-742
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0313,1440,463,-977,2372,932,684,-756
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0314,1454,463,-991,2372,918,684,-770
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0315,1467,463,-1004,2372,905,684,-783
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0316,1478,463,-1015,2372,894,684,-794
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0317,1489,463,-1026,2372,883,684,-805
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0318,1498,463,-1035,2372,874,684,-814
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0319,1508,514,-994,2372,864,684,-824
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0320,1517,618,-899,2372,855,684,-833
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0321,1527,618,-909,2372,845,684,-843
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0322,1537,618,-919,2372,835,753,-784
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0323,1547,618,-929,2372,825,753,-794
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0324,1557,618,-939,2372,815,753,-804
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0325,1566,618,-948,2387,821,753,-813
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0326,1576,618,-958,2499,923,753,-823
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0327,1585,618,-967,2499,914,753,-832
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0328,1595,631,-964,2514,919,753,-842
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0329,1605,631,-974,2806,1201,753,-852
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0330,1615,631,-984,2890,1275,753,-862
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0331,1625,839,-786,2979,1354,753,-872
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0401,1631,839,-792,3002,1371,753,-878
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0402,1638,839,-799,3002,1364,753,-885
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0403,1644,839,-805,3002,1358,753,-891
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0404,1650,961,-689,3027,1377,753,-897
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0405,1656,961,-695,3027,1371,778,-878
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0406,1662,961,-701,3027,1365,778,-884
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0407,1668,974,-694,3027,1359,971,-697
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0408,1674,1032,-642,3027,1353,971,-703
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0409,1680,1032,-648,3027,1347,971,-709
OROVILLE MUNICIPAL AIRPORT CA US,57.9,39.49,-121.61833,0410,1687,1032,-655,3027,1340,971,-716
